,Title,Text,sentiment,neutrality
0,"PM Modi, Amit Shah must engage in dialogue over CAA-NRC: RSS",download time news app latest news subscribe start daily morning time newspaper order welcoming decision prime minister government introduce citizenship amendment act caa national registry citizen nrc urged union government initiate dialogue opposition party dispel doubt controversial cancelled highest decision making body account government advisory cancel mass event due covid scare nonetheless held meeting member allied unit medium resolution passed general secretary indeed troubling opposition party politicising national issue duty union clarify doubt opposition party ruling party prime minister home minister shah initiate dialogue regard functionary quick add previous effort government failed opposition party shown interest understanding need act ruling party initiate dialogue need reciprocated opposition party appear little interest talk meet passed resolution welcoming claiming gave clarity foreigner nrc gave clarity foreigner much needed along caa gave citizenship persecuted minority three neighbouring country resolution atmosphere imaginary fear confusion mind section people combine support selfish political party involved communal politics foreign force making nefarious effort spread violence anarchy across country demanded resolution investigation must taken protest appropriate action taken force trying destroy communal harmony national integrity country,0.5279,0.042257709605546284
1,"Trump to discuss CAA, NRC issues with Modi during India visit: Senior US administration official",united state president trump prime minister file photo download time news app latest news subscribe start daily morning time newspaper order dc united state president trump discus issue concerning citizenship amendment act caa proposed national registrar citizen nrc prime minister upcoming visit senior u administration official reporter official u great respect democratic tradition institution continue encourage uphold president trump talk shared tradition democracy religious freedom public remark certainly private raise issue particularly religious freedom issue important trump administration shared commitment upholding universal value rule law senior official told reporter great respect democratic tradition institution continue encourage uphold tradition concerned issue reporter raised official referring reporter question whether caa nrc issue would raised president talk issue meeting prime minister note world looking continue uphold democratic tradition official promise citizenship christian refugee facing stiff opposition across country state including west refusing implement member delegation president trump arrive visit visiting dignitary expected attend event stadium named trump line howdy function addressed u president last first lady trump extensive schedule arrive national capital according source multiple meeting talk apart exchange agreement,0.9946,0.1927401897029599
2,"Sonia Gandhi: PM Modi, Amit Shah misled people on CAA, NRC",download time news app latest news subscribe start daily morning time newspaper order new congress president accused prime minister home minister shah misleading people amended citizenship act nrc remaining insensitive state suppression violence addressing meeting opposition attended leader party nationwide spontaneous protest youth supported citizen walk life immediate cause caa nrc reflect widespread frustration pent anger open response police shockingly partisan brutal congress chief prime minister home minister misled people contradicted statement week ago continue provocative statement remaining insensitive state suppression violence increasingly becoming commonplace government stand totally exposed inability govern provide security people nation watched horror assault happened university amu nrc seems backfired government focusing exercise scheduled begin assertion home minister clear done lead nationwide nrc real issue facing today collapse economic activity alleged prime minister home minister answer want divert nation attention grim reality raising one divisive polarizing issue another supremo left leader raja leader chief minister chief party leader leader national conference leader besides congress leader former prime minister among stayed away opposition video constitution undermined govt,-0.9894,0.306278948777627
3,"I told PM Modi to withdraw CAA, NRC and NPR: Mamata",story download time news app latest news subscribe start daily morning time newspaper order west chief minister told prime minister rethink issue amended citizenship act urged withdraw caa nrc pm pm told come new discus matter told reporter meeting pm pm raj termed meeting pm pm courtesy visit raised issue regarding due financial assistance state yet receive courtesy meeting told r crore state yet receive centre told protest going across country caa nrc acquainted caa nrc asked centre rethink issue withdraw caa video west cm meet pm pm raise caa issue,0.4767,0.03238390123379595
4,"PM Modi's visit to Bangladesh: Simmering tension over CAA, NRC to take centre stage",prime minister file photo download time news app latest news subscribe start daily morning time newspaper order prime minister work hard assuage uncertainty hurt feeling inside visit march deliver keynote address centenary week speaker parliament latest cancel visit leading member delegation invitation counterpart om cancellation attributed preparation needed special session parliament march cancellation trip coincides protest week riot left several people injured opposition party opposed visit likely include bilateral agreement connectivity instance inland waterway increasing frequency train etc focus visit centenary celebration hold special significance sheikh lurking surface tension country move apprehension allayed foreign secretary harsh last week first high level visit country caa passed government including mission criticized poor outreach government regular explain new citizenship law address national register citizen nrc exercise process entirely internal therefore implication government people assurance count reminder politics rule well foreign minister urged anything would hurt political government elected people vote anything answer people action cautioned untangled bureaucratic hurdle allow procure equipment,-0.9169,0.26745283708305156
5,Congress prepares to target Modi govt over CAA-NRC and economy in Parliament,file photo representation download time news app latest news subscribe start daily morning time newspaper order new budget session parliament due begin later week congress readying vigorous attack government controversial well downward spiral source session see congress corner government economic stress increasing joblessness plunging rising inflation one hand continue attack government communal divisive agenda displayed though controversial citizenship amendment act proposed national register citizen nrc national population register congress hold training session general secretary senior party functionary explain difference proposed bjp additional question one mooted government first term party source leadership feel need complete clarity among member congress opposing new belief additional data fact collected precursor nrc coming attack nrc government mooted nothing first step nrc government trying confuse people claiming information sought optional want expose government real segregationist agenda behind exercise congress functionary congress leader p union home minister idea first mooted lead training session explain difference old new congress functionary aided exercise colleague,-0.5423,0.10875095872684437
6,"CAA, NPR, NRC not just issues of Muslims, says Akbaruddin Owaisi",download time news app latest news subscribe start daily morning time newspaper order citizenship amendment act caa national population register national register citizen nrc issue demonetization good service tax destroyed budget session country run anyone ideology people told standing save constitution country discriminated provocative speech violence violence many innocent people lost life property secular force must come together defeat ideology thought country biggest problem unemployment country state facing problem veiled attack prime minister central government ruler concerned falling economy concerned caa caa nrc issue whole country governor address mention caa nrc leader congratulated chief minister k opposing citizenship amendment bill parliament opposing immigrant give citizenship whole world problem think caa nrc serious issue country diverted major issue party opposed demonetization made point planning commission demonetisation destroyed state economy demanded cm bring resolution give project national encounter encounter state government ordered inquiry inquiry status four men accused killing veterinarian allegedly burnt body shot dead police last replying state government hold separate session assembly opposed parliament along state government conduct separate session important issue talk three hour party ample time express view bjp raja cm money given state opposing addressing necessary main issue allow speak,-0.9846,0.3036270792517756
7,"Congress, urban Naxals spreading rumours over CAA, NRC: PM Modi",story pm pm photo download time news app latest news subscribe start daily morning time newspaper order new prime minister slammed congress opposition party lying national register citizen nrc lie spread nrc opposition blowing proportion made time congress everyone sleeping make neither arrive parliament cabinet neither rule regulation decide framed rally maidan slammed congress urban spreading rumour new law congress friend urban spreading rumour sent detention centre respect education read citizenship amendment act nrc educated lashed party mega rally soil whose forefather son nothing bothered either nrc caa neither detention centre sent stating caa nrc concern including population nation caa parliament caa relation crore living country bjp make one law grant home people irrespective religion drive gone mad asked connection move grant ownership right lakh people living unauthorised colony came power government held discussion nrc carry nrc exercise order supreme court video pm pm caa maidan,0.9227,0.1624538737854159
8,CAA derailed Congress plan to hit at govt on growth,member student union take rally caa photo download time news app latest news subscribe start daily morning time newspaper order new debate continues roil political water regret congress emotive divisive issue put shade party leadership considered strategy focus economic crisis put government congress functionary former chief minister put lament record saying citizenship debate forced party play bjp home pitch massive rally succeeded bringing focus economic issue inflation unemployment acquired critical proportion bjp rule unfortunately subsequent development caa etc happened fast created atmosphere put stop started rally told divisive issue bjp turf drew cricketing analogy say congress always felt comfortable batting pitch peace harmony development extending analogy rally big demonstration congress vision unfortunately caa happened bowled ball nrc delivery put issue background rough phase go back pitch force bjp play pitch start playing pitch see congress score better senior general secretary congress soon go state agenda economy job galvanise restlessness bjp thing improve rally state congress blindsided citizenship debate take stand called majority seeing threat identity others saw threat effect constitution equality basis religion caste birth congress distracted understand game bjp brought emotive issue purposely people swept emotion created division argued intelligentsia opposed including accepted verdict ram temple government thus seen unnecessarily provoking people situation unfolded swiftly control must congress lead sentiment lamenting loss spotlight economy job hope big vindication congress stance veto prime minister retracing step nrc bjp massive defeat recent election still stubborn caa confident supreme court revalidate constitutional time refocus issue retrain politics towards,0.2023,0.001822735612809698
9,"Congress holds protests against CAA, NRC in Bengaluru",story photo representative purpose download time news app latest city news subscribe start daily morning time newspaper order protest citizenship amendment act caa national register citizen nrc continued hundred joining agitation called congress legislator former minister b z khan though protest date coincided prime minister presence city inaugurate session science congress held around pm pm hour departed new leader taken part protest rally held attended freedom fighter h gathering fighting today khan speech country chosen live die partition motherland urging prime minister withdraw caa pointing death protest speak nothing prime minister worried address worry questioning need prove citizenship khan minister took four month get certificate want ask prime minister shah certificate father grandfather get certificate first prove certificate need worry judiciary court protection organised protest unconstitutional act nrc central bjp government road constituency grateful masjid committee member leader organisation khan later made elaborate arrangement ensure untoward incident take place protest caused traffic chaos around road area,-0.9559,0.28801168835081387
