,Title,Text,sentiment,neutrality
0,"Coronavirus: Modi announces 'PM CARES Fund', urges people to donate",people walk life expressed desire donate war covid respecting appeal fellow kindly contribute fund fund cater fund accepts strengthen disaster management capacity encourage download time news app latest news subscribe start daily morning time newspaper order new grapple coronavirus outbreak prime minister announced emergency fund constituted people walk life expressed desire donate country war covid appealing fellow pm pm asked citizen contribute minister citizen assistance relief emergency situation fund adding go long way creating healthier kindly contribute fund fund cater similar distressing situation occur time ahead sharing detail people fund accepts strengthen disaster management capacity encourage research protecting citizen added let u leave stone unturned make healthier prosperous future generation pm pm government primary objective fund deal kind emergency distress situation like posed covid pandemic provide relief affected minister chairman trust member include defence minister home minister finance video covid crisis announces citizen relief fund emergency situation,0.9468,0.0986936673686522
1,"PM Modi on Coronavirus in India: Mahabharata battle won in 18 days, war against coronavirus will take 21 days",download time news app latest news subscribe start daily morning time newspaper order new prime minister battle day war coronavirus take day interacting citizen via video conferencing war day whole country fighting corona corona take day aim win war day pm pm first public engagement announcement prime minister expressed gratitude towards people taking time interaction today first day must busy performing ritual offering prayer still took time interaction grateful pray goddess give u strength country fight coronavirus pm pm mp among time like aware thing going despite busy taking regular update colleague prime minister announced government formed collaboration seek correct information accessed number texting number either english requested people believe rumour time people pay attention thing important happening request people understand fact believe rumour covid discriminate rich poor spare anyone perform yoga exercise daily prime minister pained misbehaviour people doctor airline crew staff essential service forefront combating coronavirus people white hospital clinic god respected prime minister urged people take pledge help least nine poor family next day saying bigger offering god prime minister announced day entire country deal spread coronavirus saying social distancing option deal disease spread televised address nation prime minister vital break chain disease expert least day needed video day war coronavirus take day pm pm,0.5574,0.013983220525666945
2,Will support every effort of govt in battle against coronavirus: Congress,duty bound support pm pm effect pm pm asked people wage war covid p download time news app latest news subscribe start daily morning time newspaper order new congress support every effort government battle coronavirus senior spokesperson opposition party suggested creation testing facility conducting test country noting shortage protective equipment engaged pitched creation new containment zone treatment facility besides increasing number bed view coronavirus outbreak congress party worker stand government endeavour fight coronavirus help spread word preventive measure organise emergency service needed told reporter prime minister address nation coronavirus threat senior congress leader p support pm pm duty bound support pm pm effect pm pm asked people wage war covid moral armament shall following day former union minister tweet feeling pm pm come back next day announce tougher social economic measure resolve restraint fight coronavirus asked entire country observe curfew congress leader urged government prepare battle coronavirus march party president written chief minister state asking prepare fight virus virus expect government suppress withhold data pertaining coronavirus expect complete transparency government putting data public domain congress support citizen curfew announced prime minister case government go complete prepare regard provision essential commodity maintenance essential service urged government advance planning country able deal coronavirus threat even little success transparency data correct number reported hence people could cautioned prevention prime minister urged social distancing special attention paid cluster help extended unable afford stock ration congress thanked doctor health worker airport staff rendering yeoman service subjecting risk added welcome support step taken government coronavirus government raise number testing facility test level serious issue congress leader hoped government would facilitate bringing back citizen struck abroad,0.9539,0.1009507327334559
3,"You have an important role to play in fight against coronavirus, PM Modi tells sportspersons",pm pm interacts top athlete spread awareness physical mental fitness pm pm interacts top athlete spread awareness physical mental fitness prime minister interacted eminent country videoconferencing throwing light ongoing coronavirus pandemic outbreak well day top athlete included among others pm pm gave mantra tackle covid claimed life number case reached prominent included pt come amid sporting event cancelled postponed worldwide euro though indefinitely even prime minister held meeting top including via video conferencing today covid situation country praising bringing glory nation stellar performance field pm pm told important role play boosting morale nation well spreading message social distancing along asking people continuously follow advisory given underlined trait learnt sport training viz ability face challenge positivity essential tool combat spread virus virus asked highlight importance physical mental fitness popularize guideline released ministry read let guard earlier day made new appeal countryman asking people put light house nine minute pm pm light lamp door balcony alone one alone fight coronavirus light lamp show together battle globally number case cross lakh highest reported u death toll rose fatality followed quick coronavirus guide express explained keep updated cause covid patient relapse recovery covid cleaned air may good news alternative medicine work coronavirus test covid readied may get building defence fraction coronavirus suffer acutely healthcare worker protect getting infected take set isolation ward express telegram click join channel stay updated latest headline latest sport news download express app online medium service pvt ltd,0.9485,0.09923176797902425
4,How social media reacted to PM Modis call to switch off lights for 9 minutes on April 5,appeal met joke meme social medium appeal met joke meme social medium day slow spread coronavirus prime minister addressed nation short video message message prime minister urged citizen across nation switch light pm pm nine minute urged people light candle use torch mobile phone staying home balcony prime minister gesture whose announcement criticised opposition party attempt show nation solidarity unity fight coronavirus infected claimed life far soon announcement social medium lit reaction many joke meme pm pm meanwhile scared coronavirus raja people pm pm pm pm min whole meanwhile fellow right south girl getting ready night pm pm burn candle lamp torch balcony pm pm corona corona pm pm prince light band testing number next task please disturb girl night light j addition appeal prime minister lauded effort citizen support day contribution immense together tried best control situation today lot country following u thank everyone respecting prime minister announced day nationwide day curfew across nation break chain transmission virus virus however gesture support medical personnel others clapping clanging vessel march saw multiple instance people gathering group express telegram click join channel stay updated latest headline latest trending news download express app online medium service pvt ltd,0.9509,0.09999392996839794
5,"PM Modi has shown willingness, ability to take hard decisions in coronavirus crisis",decision appeared well thought contrary critic think photo decision appeared well thought contrary critic think photo prime minister apology ki address come heart pained see helplessness hundred thousand migrant worker gathered border hoping go home despite clear advisory centre stay put wherever apology put context took difficult decision pm pm hoped action would supported state government country bureaucrat seems particularly government failed discharge responsibility efficiently instead pointing finger pm pm magnanimously apologised people value global crisis one posed coronavirus come rarely one lifetime brought many developed country knee nation seem caught devil deep blue sea whether take unpleasant step contain spread virus virus considerable economic cost face tsunami incalculable death destruction hesitating take unpopular step situation one biggest challenge pm pm long political career nationwide never imposed history option extensively debated among colleague source suggest many expressed apprehension saying unchartered territory step would bring untold misery poor cause lasting damage economy expert advisor preferred partial contain spread covid pm pm must agonised went broke like successfully several occasion past disregarded vote bank politics put interest nation first sharp contrast u president trump kept worrying reelected economy tanked decision appeared well thought contrary critic think coronavirus spread thickly populated locality healthcare system overwhelmed perhaps broken fundamental economy contrast strong financial cost complete though considerable cripple economy decision must exceptionally difficult one pm pm may prompted open violation curfew lot misguided citizen may seen majority appeared receptive idea countrywide indeed evening march pm pm suggested longer period possibility curfew proved day initiative sensitise people educate danger posed deadly virus virus introducing concept social distancing country people live cheek jowl concept alien staunch political adversary congress president described step right direction welcomed many leader centre well state globally praised u medium given wide coverage decision received huge thumb people include critic including critic medium tough decision backed announcement first r crore stimulus strengthen country fragile healthcare infrastructure followed government decision provide flexibility meet statutory deadline open treasury poor needy made series decision give fillip market help coming following day week first week people staying indoors problem small farmer migrant worker drawn medium attention government envisaged problem r lakh crore financial stimulus take care community thought might take day cash deposited bank account movement migrant worker present grave problem state government need step effort help food lodging home minister shah urged state ensure need worker met several state government risen occasion state need scale effort help poor needy come may see decision nationwide vindicated continue relatively low number coronavirus case situation easily handled frontline warrior pm pm need support people state government make happen writer national spokesperson bjp view expressed personal express telegram click join channel stay updated latest headline latest opinion news download express app online medium service pvt ltd,-0.9887,0.43504974567113414
6,"Social Distancing Forgotten, Country Raises a Racket at 5 pm",new amidst news rapidly rising number case covid several state ceasing railway service sealing border popular highlight daylong curfew march came pm pm response call prime minister march men woman child day home emerged street balcony raise veritable din asked five minute worth applause ringing bell banging household item deliver thanks healthcare professional worker putting life line fight spread coronavirus maintain normalcy time took place across apartment complex household part country nearly minute long ritual raucous clapping banging brass steel plate amidst blowing conch shell ululation place resident came street beating drum firecracker burst several place raising racket far outlasted five minute limit tenet social distancing integral fight keep coronavirus bay largely ignored area mood became jubilant event within minute shop remained shut day opened mode people began flood street despite fact curfew supposed go till pm pm report regular traffic started coming immediately pm pm town region video flowed different quarter voluntary hour curfew announced prime minister encourage social distancing seems achieved opposite report people observing home kept coming throughout day seemed prime minister message worked great extent much came nought pm pm exercise saw large participation child school thanks abrupt closure deferment exam even union minister political leader diligently followed prime minister call social medium exploded criticism heightened social interaction day people supposed stay home social distancing collective suicide march since social distancing almost alien concept economically challenging many observer held prime minister responsible risking many life giving call stage spectacle insanity started people banging collective imagine spread corona corona social distancing march version social distancing march happens jingoism overshadows real effort put hundred doctor nursing staff airline crew police government staff paramilitary army journalist etc political leader busy playing covid march meanwhile union health ministry thanked people observing curfew thanked prime minister inspiring citizen follow social distancing standing ovation lakh selflessly leading battle coronavirus hero risking life deepest gratitude inspired citizen follow dr harsh march earlier day prime minister tweeted remind people clapping event tell citizen valued soldier battle covid read state announce battle coronavirus remember pm pm evening terrace balcony window express gratitude working nation becomes free covid march quality family time television good food valued soldier battle covid alert cautious help lakh life march however people appeared celebrate success curfew together appeared go back usual routine prime minister caution end day curfew end pm pm tonight mean celebrate consider success beginning long battle march,0.9926,0.11370194446342041
7,Coronavirus | Modis blackout call puts power grid managers on high alert,prime minister call blackout pm pm raised concern power grid manager gearing ensuring grid stability period power system operation corporation responsible integrated operation grid working towards ensuring pressure grid due possible grid collapse resultant blackout throughout country central electricity regulatory authority necessitates permissible range frequency band normal running grid discrepancy sudden increase decrease power flow might result grid collapse power sector stress entire power sector currently stress demand already fallen significantly due ongoing could stress due blackout minute since know time plan well advance government official condition anonymity according power ministry data power demand slipped compared amid contain covid outbreak according official already informed five regional load despatch centre national load despatch centre ensure grid frequency maintained even demand drop suddenly blackout ministry maintained impact operation grid industry expert since planned blackout enough time manage grid exact timing unlike blackout resulted failure grid since know exact timing easy manage grid moreover household switch light however establishment street light continue draw electricity time expert added witnessed severe power outage due collapse northern eastern electricity transmission grid official power grid corporation although would pressure would serious grid operator well prepared handle sudden drop power demand appealed crore citizen light lamp candle shine mobile flashlight symbolically dispel darkness spread coronavirus,-0.9618,0.4173803176836534
8,Coronavirus | Modi seeks support of sports heroes; stars promise to do their bit,prime minister turned sporting hero support herculean battle contain covid pandemic accomplished champion p v responded vowing raise awareness spirit amid national athlete along sport minister participated nearly video call started country day contain spread virus virus stressing need keep vigil even end sprinter expressing sadness recent attack frontline warrior health care worker police officer others sharing experience lot offer interaction athlete generous donor fund raised fight crisis prime minister part sought support raise awareness need social distancing personal hygiene time total number covid positive case crossed read pm pm video call cricket icon top sport athlete suggestion taken note fighting pandemic like team confident rejuvenated inspiration provided prime minister seen telling athlete clip shared b world championship attended call sporting activity currently shut country still clear normalcy resume premier league among event suspended till asked development morning yes joining honourable pm pm via video call refused go detail cricketer formed major chunk participating list apart others call included top batsman former pacer khan name world former captain k l list participant learnt could attend call javelin thrower chess wizard sprinter boxing star wrestler teenage shooting sensation among accomplished athlete took part video call given three minute speak present view ministry source told without revealing name chosen athlete later learnt c among speak interaction suggested much possible use way greeting saying instead shaking hand even overcome pandemic interaction told sad health care worker police attacked game medallist employed police however world champion could connect call due network issue among managed former world champion weightlifter pm pm urged everyone united fight combat pandemic pm pm asked u spread awareness social distancing hygiene spoke need fighting spirit win battle added veteran table tennis player world championship shooter pm pm urged athlete positive spread positivity appreciate highlight work frontline worker take good care family home asked u email suggestion handle situation better prime minister ability face challenge positivity essential sport crucial tool combat spread virus virus well sporting action come halt world major event either cancelled postponed list postponed event includes football championship among biggest cancelled year championship deadly outbreak caused death global death toll crossed archer pm pm advised athlete keep immunity level high time getting enough training exposure pm pm sir urged u post video awareness campaign gave u pointer like cross line maintaining social distancing taking pledge step press panic button advised u boost immune system stay fit daily exercise revealed tennis player pm pm equated virus virus unknown opposition told u athlete stronger mentally quality adapt different condition unknown territory wanted u spread positive encouraging message since unknown territory fight coronavirus,0.9974,0.1153363381362945
9,COVID-19: PM Modi to interact with floor leaders of political parties on April 8,prime minister called meeting floor leader political party house parliament brief covid outbreak related issue meeting held video conferencing read explained power system managed budget session parliament adjourned march increase number covid positive case country congress may give meeting skip read light lamp candle minute pm pm pm pm leader party seeking discussion parliament meeting covid since early march avail situation blown calling meeting merely senior party leader congress taken call issue,0.9231,0.09134427510642547
10,PM Narendra Modi Shares Atal Bihari Vajpayees Poem as a Reminder to Light Diyas in Fight against Coronavirus,prime minister shared video former pm pm veteran bjp leader late seen reciting poem fir pm pm tweeted video day appealed people switch light home light candle nine minute pm pm demonstrate country united fight coronavirus prime minister warned citizen stepping home discouraged social gathering participating activity one must never cross social distancing last month asked people clap blow conch shell ring bell pm pm five minute march encourage essential service provider working coronavirus pandemic people age group participated initiative day since march curb spread coronavirus country far reported death due virus virus nearly positive case support daily wage earner hit hardest covid crisis click contribute cause daily news coronavirus covid newsletter get copy subscribe news daybreak follow u twitter telegram,-0.1531,0.057215510458130746
11,"PM Narendra Modi Holds Meet with Sportspersons on Coronavirus Lockdown, Seeks Support to Spread Awareness",new prime minister held meeting elite around via video conference discus situation country due coronavirus pandemic like pt call along cricketer khan kl president former captain present wit call pm pm cricketer call fact first time prime minister interacted sport star since day enforced march help stop spread coronavirus pm pm praised bringing glory nation stellar performance field added important role play boosting morale nation well spreading message social distancing along asking people continuously follow advisory given pm pm underlined trait learnt sport training ability face challenge positivity essential tool combat spread coronavirus prime minister asked include following five point message people fight pandemic follow social distancing maintain positivity respect frontline soldier battle including medical fraternity police personnel etc personal level well national level contribution fund pm pm asked highlight importance physical mental fitness popularise guideline released ministry ministry yoga naturopathy homoeopathy praised leadership prime minister challenging time thanked ensuring frontline health care worker police personnel involved battle get respect truly deserve selfless service talked importance discipline mental strength following fitness regimen taking step boost immunity prime minister mentioned imperative emerges victorious battle pandemic expressed confidence proactive participation battle sporting activity currently shut still clear normalcy resume premier league among event suspended till athlete preparing forced stay taken issue sport minster regarding challenge training list interaction pm pm cricket cricket cricket cricket cricket cricket cricket kl cricket cricket cricket khan cricket pt athletics wrestling wrestling wrestling badminton boxing athletics chess rani hockey archery weightlifting athletics para athletics shooting shooting archery football hockey table tennis boxing shooting bobby athletics tennis tennis badminton swimming table tennis shooting sable athletics kt athletics boxing boxing weightlifting fencing para badminton earlier pm pm special video message nation asked people switch light home light candle torch pm pm display nation collective spirit defeat coronavirus challenge darkness coronavirus threat together pm pm need minute pm pm turn light house light candle torch flashlight minute door balcony prime minister send message nobody among crore alone fight deadly infection pandemic caused death global death toll crossed day contain spread deadly virus virus end input agency,0.9893,0.11258506427258178
