,Title,Text,sentiment,neutrality
0,"Agnipariksha must for Modi, Shah on CAA, NRC",story swaraj foundation foundation jointly organized lecture lawyer left caa read download time news app latest city news subscribe start daily morning time newspaper order prime minister union home minister shah must go acid test like lost trust citizen lawyer talk ka test decreed lord ram shah must make caa nrc prestige issue government must tell people writing implement act talk organized swaraj foundation since last year shah made nrc trying allay apprehension among become stateless caa implemented gathering around teacher professional intellectual made clear coming event organized come becomes communal affair exactly shah want polarize people backhand compliment need thank shah people started understanding constitution society law left unto lawyer court interpret good citizen becoming aware flashing copy citizenship act law without amendment stringent enough deal illegal immigrant intruder amended five time one came know criminal conspiracy adding amendment play minute speech questioned shah understanding act constitution uneducated people try make law foolish act religious fanatic becomes poisonous grave injustice meted framing constitution anything take revenge ridiculed home minister shah viral comment understand chronology reading sequence supreme court judgement historical fact development since clearly guarantee equality protest seen took place act framed lawyer called detox poison spread people mind dubbing unconstitutional discriminatory religious basis,-0.8591,0.19159588697056354
1,Kapil Sibal's claim on CAA evokes sharp response from Amit Shah in Rajya Sabha,caa download time news app latest news subscribe start daily morning time newspaper order new union home minister shah senior congress leader engaged heated exchange citizenship amendment act debate riot replying debate shah stated hate speech started soon caa passed accused opposition misleading spreading misinformation citizenship taken away caa fear instilled heart minority especially heart brother sister across country caa take away citizenship shah responded saying one saying caa take away anyone citizenship response led sharp reaction treasury bench shah reacted strongly remark could cite several speech congress leader caa would take away citizenship exchange two side went say problem specifically additional question put people give satisfactory response question would marked doubtful process shah strongly denied claim made categorical statement one would marked doubtful process document would sought union home minister false propaganda spread citizenship amendment act caa create sense fear among minority community people would like tell brother sister false propaganda spread issue caa act take anyone citizenship give citizenship shah replying debate menacing violence initiating debate recent law order situation part alleged national capital burning prime minister silent matter hour police machinery busy destroying evidence supporting violence towards shah present upper house asked fir registered delivered hate speech incited communal violence anything protect cow human being need bring another article ensure protection human being referring provision constitution cow video mark citizen shah,-0.986,0.2512572054519336
2,NRC-CAA move likely to stoke a statistical collapse,government attempt catch infiltrator national register citizen nrc citizenship amendment act caa created communal poison social harmony vital economic progress bashed unexpected consequence black hole statistic making guesswork statistic dry vital reveal got progress statistical fog render data dubious identify going right wrong correct failure protest nrc caa suddenly made data collection impossible state census could become fiasco along nrc national population register census exercise done simultaneously never problem earlier today fear losing citizenship many refuse answer question even beat surveyor caa nrc controversial census citizen easily distinguish survey suspect official national sample survey organisation asking question social issue attacked villager fearing linked way nrc west enumerator struggling collect data education sanitation employment harassment villager rising fast entire survey may called first time since independence growing web mistrust acrimony mean need police protection even given citizen lie refuse answer question rendering survey useless minimal level trust citizen government essential decent governance fast disappearing shaheen bagh woman protesting peacefully caa nrc wear headband saying love wave national flag sing national anthem pledging protect equality guaranteed constitution power wrecking yet bjp stalwart calling protester terrorist gang wanting break communal falsehood destroy little trust remains citizen state wrecking justice economy statistical system critic say surveyor visit village instead fill questionnaire sitting coffee shop worsen dramatically surveyor beaten suspicious crowd several state west refused implement one among caa nrc bjp offered drop question birthplace parent assuage people fear say nrc yet decided since shah vowed hold one many sure come determined sabotage bjp seek vote promising throw termite nrc asked people produce document proving whopping million failed produce document million million million clearly exercise uncovered undocumented illegals caa offer naturalisation rendered stateless put detention camp projecting experience national nrc would cost r crore trap million people including million putting detention camp would human right scandal ten time worse china detention one million name mud face global sanction collateral damage include statistical wreckage recently statistic slated implausibility fudging former chief economic advisor think overstated maybe percentage point latest periodic labour force survey showed unemployment tripling government delayed report dismissed flawed survey showed catastrophic fall consumption per caput implying sharp rise poverty despite miracle growth suppressed dismissed flawed restore credibility accuracy new statistical committee respected economist sen asked revamp entire statistical system communal polarisation mean surveyor beaten citizen stop answering question state government refuse implement survey sen helpless hopefully supreme court strike caa ending sorry chapter history,-0.9962,0.25640326381294093
3,"States challenging the CAA, NRC and NPR: A direct assault on the federal structure of India",passing citizenship amendment act proposed national register citizen nrc along national population register citizenship rule drawn lot protest street landed door supreme court surprising among dissent towards subject state government ruled opposite political party notably state assembly west passed resolution caa nrc wherein let law passed parliament implemented respective state furthermore state filed suit supreme court article constitution posturing state serious consequence federal structure polity leaf dangerous precedent unity integrity nature federalism envisaged constitution perfect federation article constitution describes union state meaning thereby union comprising various state integral part union destructible various article constitution clearly seen power dynamic skewed overwhelmingly towards union challenge state article article constitution deal original jurisdiction supreme court deal dispute government one state article two requirement first dispute government one state second dispute involves question whether law fact existence extent legal right depends past state v union supreme court held dispute involve idea private citizen firm corporation figuring disputant either alone even along state government case held dispute political character involving legal right around petitioner individual political party religious organization etc already filed writ petition article right constitutional remedy alleged violation fundamental right caa nrc supreme court issued notice state ruled different political party centre since issue raised suit article raised writ petition filed article overwhelming political overtone suit ruled need specifically highlighted state government complaint violation fundamental right like individual take recourse article article constitution technically state violate fundamental right issue writ petition exactly raised state suit article party involved former state political party individual therefore seen successful resolution dispute proper necessary party government individual well thus suit state fall short mandate article issue challenge central law article received conflicting opinion supreme court state v union another apex court stated central law challenged high court article supreme court article article invoked challenge central law state v state another supreme court accept contention constitutionality law could challenged article difference opinion two coordinate bench apex court matter referred larger bench consideration article constitution seems absurd constitution article provides state government fails comply directive union exercise executive power constitution president could hold situation arisen government state carried accordance provision constitution state government openly defy union government challenge union law supreme court acknowledging fact failed comply union law situation arisen wherein government state carried term constitution similar case state assembly passing resolution implement caa nrc furthermore article union government duty bound protect every state external aggression internal disturbance ensure government every state carried accordance provision constitution article extreme situation warrant imposition state emergency well government state carried accordance provision constitution therefore constitution provides union government measure ensure state government work accordance provision constitution check balance within constitution important understand highlight founding father constitution thought mechanism represent aspiration state council state member parliament mp elected member legislative assembly state represent bill become law without passed well state resenting union law forum let bill become law voting constitution clearly mandated territory respective government make law issue citizenship clearly fall within domain union government state government business challenging law supreme court guise dispute allowed possibly wreck havoc unique federal system would leave extremely dangerous precedent wherein state government could challenge law union list create constitutional breakdown leading paralysis governance cooperative federalism need hour successful functioning union strengthen spirit constitution,0.9922,0.2393470227358996
4,"154 prominent citizens write to President in support of CAA, NPR, NRC",download time news app latest news subscribe start daily morning time newspaper order new many prominent citizen including former judge bureaucrat armed force officer academician false motivated campaign launched caa nrc sinister design harm nation sought action letter president ram citizen urged central government look ongoing protest seriousness safeguard democratic institution country take stern action people behind citizen including former judge different high court retired officer former foreign service officer retired former lieutenant general fear spread across length breadth appears motivated sinister design harm campaign carried coordinated manner leading violent protest public private property citizen false nefarious narrative recently enacted like citizenship amendment act caa idea national population register national register citizen nrc caa enacted idea nrc part discourse since independence remains implemented protest grave security implication bode well motherland protest ostensibly claiming oppose policy government effect designed destroy fabric country harm nation unity integrity citizen claimed strongly feel external dimension disturbance caa member christian community come till facing religious persecution treated illegal immigrant given carried along house listing phase census exercise prime minister home minister shah recently government yet taken decision implementing video prominent citizen write president ram support caa nrc,-0.9628,0.2397467088154733
5,"Rajinikanth: CAA, NRC and NPR; Rajinikanth listens to Muslim leaders, offers his support to help peace return",representative call actor residence read download time news app latest city news subscribe start daily morning time newspaper order representative called actor garden residence explained impact citizenship amendment act caa national register citizen nrc national population register meeting took place backdrop offering lead protest single affected caa actor maintained centre unlikely withdraw soon spoke medium last time felt fully aware impact caa nrc many people including woman graduate elder holding protest caa across country thought understand issue behind move angle sent word willing come person explain needed sent word inviting u meet returned city president p told received u dignified manner freewheeling discussion meeting lasted one hour minute explained whole issue listened u eagerly end meeting fully understood problem offered support might help peace return delegation presented compilation quote various political leader educationist article written caa nrc even speech prime minister inside outside parliament government repeatedly mentioned implementing nrc,0.8727,0.18438202856425281
6,"Telangana News: Telangana assembly adopts resolution against CAA, NPR, NRC",representative image download time news app latest city news subscribe start daily morning time newspaper order state legislative assembly passed resolution caa nrc urged government come law new format acceptable resolution introduced chief minister k state assembly urged central government amend citizenship amendment act remove reference religion foreign country abrogate caa cm caa must understood combination first step towards nrc cm nrc may result exclusion large number people government urge central government take necessary step safeguard people exercise central government take confidence section people opposing caa nrc bluntly full understanding divisive politics dividing country chief minister honour secular tolerant image stake global level due caa nrc fact future country stake became eighth state pas resolution caa nrc west resolution supported congress mim member opposed lone bjp member raja mim misleading people floor leader passing resolution alone enough government issue government order remove couple contentious question mainly date place birth parent either write centre remove question pas order state remove question exercise floor leader thanked cm government taking stand caa nrc interest nation urged pas go stopping house listing data collection activity part scheduled start earlier crore people like birth certificate ca produce certificate parent opposed move carry national population register new set chief minister centre move triggered nationwide protest created doubt real intention conduct intolerant thinking good country country ca accept ministry home affair report stated first step preparation national register citizen nrc one ready trust centre nrc speaking truth union home minister report caa went principle constitution section people isolated act constitution permit people projecting caa nrc issue people realise problem entire country poor weaker section nomadic tribe large section society documentary evidence prove date place birth chief minister voiced concern growing trend dubbing anyone agent traitor raising voice caa nrc call assembly traitor passing resolution minister went extent raising slogan like kind language civilized society like ca tolerate nuisance chief minister wondered government elected voter say voter identity card accepted proof citizenship saying driving license work work ration card work even passport work work asked stating stand centre far national security concerned nobody move check infiltration nothing done creates problem country centre called party expert discus issue related national security move forward evolving consensus chief minister recalled earlier experiment issue national identity card failed government admitted pilot project issue multipurpose national identity card failed process found cumbersome document base weak rural area,0.9696,0.22840294826162869
7,"NRC and CAA Bill: 'No need for Indian citizens of any religion to worry about CAA, NRC'",story nrc nrc part caa caa separate law nrc separate process caa come force nationwide passage parliament nrc rule procedure country yet decided nrc process going implemented supreme court mandated accord need worry caa nrc need citizen religion worry caa nrc nrc people particular religion nrc nothing religion nrc every citizen citizen register name every recorded people excluded nrc religious ground nrc religion whenever nrc implemented neither applied basis religion implemented basis religion one excluded basis follows particular religion conducting nrc asked present proof u first important know national level announcement made begin nrc process implemented mean anyone asked proof nrc merely normal process register name citizen register like present identity card document registering name voter list getting card made similar document shall need provided nrc carried citizenship decided hand government citizenship person decided basis citizenship rule rule based citizenship act rule publicly front everyone five way person become citizen citizenship birth ii citizenship descent iii citizenship registration iv citizenship naturalization v citizenship incorporation provide detail birth parent prove citizenship would sufficient provide detail birth date birth month year place birth detail birth provide detail parent absolutely compulsion submit document parent citizenship proved submitting document related date birth place birth however decision yet taken acceptable document likely include voter card passport license insurance paper birth certificate school leaving certificate document relating land home similar document issued government official list likely include document citizen suffer unnecessarily prove ancestry dating back genealogy submit type identity card document like birth certificate valid nrc based accord directive supreme court rest country nrc process completely different citizenship registration citizen issue national identity card rule easy prove identity lakh people affected due nrc infiltration old problem curb movement government identify intruder enter agreement prepare nrc assuming cutoff date march nrc asked present old document difficult collect nothing like common document required prove identity nrc announced national level rule instruction made way one face trouble government intention harassing citizen putting trouble person illiterate relevant document case authority allow person bring witness evidence community verification etc allowed proper procedure followed citizen put undue trouble large number people home poor educated even basis identity happen people entirely correct people vote basis get benefit welfare scheme government identity established basis nrc exclude anyone transgender atheist woman landless document nrc carried affect mentioned download time news app latest news subscribe start daily morning time newspaper order new government urged people get misled fall victim misinformation campaign vested interest citizenship amendment act national register citizen nrc organised platform carried intense social medium campaign past day rally people march decried national register exercise undertaken country calling part conspiracy declare genuine citizen infiltrator put detention centre fact sheet form q based input government source help people understand issue,-0.8485,0.18697775421813886
8,A State can have reasons to discriminate among non-citizens,word secular defined constitution article first article constitution mandate state shall discriminate citizen ground religion race caste sex place birth illustration c r word secular defined constitution article first article constitution mandate state shall discriminate citizen ground religion race caste sex place birth illustration c r citizenship amendment act proviso added section b citizenship act modifying definition illegal migrant specifying person belonging christian community entered treated illegal migrant exempted central government section b added citizenship act grant citizenship person certain condition restriction prescribed section citizenship act otherwise provides citizenship naturalisation category person per provision rd schedule act purpose enacting citizenship amendment act give citizenship naturalisation person community faced persecution three neighbouring country belonging community kept mind community minority community three neighbouring country person minority community living made flee country due fundamentalism intolerance torture ground religion blasphemy law country rigid onus proving innocence lie accused complainant student lodge complaint police teacher committed blasphemy properly interpreting religious scripture showing religious scripture bad light secret many case neighbouring country people lost life hand violent crowd punishment blasphemy death terror mind minority community implicated false case blasphemy come light many instance country using tactic harassment christian community country especially ensured member christian community face blasphemy get proper legal help however fear much lawyer appearing behalf accused faced threat life minority community decimated country either killing converting forcibly problem granting citizenship taken shelter pending long almost political party different time expressed concern community advocated granting citizenship however since advent coalition government political party power courage bring law lest affect vote bank law passed recently parliament political party past advocating citizenship minority community started opposing name secularism word secular defined constitution article first article constitution mandate state shall discriminate citizen ground religion race caste sex place birth mandate given state respect citizen citizen country subjected disability discrimination ground religion race caste place birth constitution mandated noncitizen discriminated ground religion race caste state reason discriminate among noncitizen reason may various one may security state facing terrorism across border decade terrorism primarily sponsored terrorism neighbouring state terrorist organisation based proclaimed goal establishing fundamental order goal openly pronounced meeting terrorist organisation sole motive terrorist organisation establish rule crush religion community subjugate fighting bitter battle terrorist support terrorist organisation get support good enough reason state deny naturalisation illegal belonging majority religion neighbouring country secularism constitution spread different article word secular preamble present constitution framed secularism based equal respect religion citizen concept based concept secularism attempt made amendment bill constitution define secularism definition could adopted parliament inadequate support definition read expression secular republic meant equal respect religion interestingly congress party opposition time opposed adaptation definition introduced vide constitutional amendment bill amendment proposed insert new article reading state shall equal respect religion opinion prize joke citizenship law entry despite state proclaimed secular state view various article constitution central state government right independence profess secularism even making law needed separate religion civil right citizen constitution mandated enacting uniform civil code would protected citizen irrespective caste creed religion respect civil right would left free profess religious practice respect worship god deity prophet holy book adopting ritualistic practice worship provided ritual interfere right citizen however instead framing citizen like uniform criminal code treat equal citizen government went regulate practice associated community made significant change personal law change required similar change equally required made citizen country irrespective religion state took step respect take similar step enacting progressive law respect even court tried give right follower faith government centre overturned decision enjoyed majority legislature word secularism present preamble shah ruling given supreme court overturned parliament principle secularism constitution beginning parliament defeated concept secularism first step taken legislature towards secularism enacting development exposed sham secularism contemporary politician government legislature therefore state beginning accused showing undue protection even foul practice minority religion interference majority community propagator secularism using word tool vote mopping real credential never secular article constitution mandate state equality law every person article qualified word citizen whereas article qualified word citizen mandate state shall discriminate citizen ground religion race caste sex interpreting article early v air sc sc stated guiding principle article person thing similarly circumstanced shall treated alike provision constitution forbid different treatment unequal rule like treated like unlike treated differently uniform treatment bad unequal treatment equal air sc stated earlier position minority community neighbouring country position country never equal minority community consistently suffered hand majority community statute book full instance special legislation applying particular class group discrimination ground caste sex often approved supreme court done positive action legislature protect group undo historical injustice despite article mandating shall discrimination ground religion race caste sex place birth etc article iv mandate state right making special provision advancing socially educationally backward class state making law preferring woman men making special law securing protection certain section society ground historical injustice done community state full authority pas law undo injustice done minority community neighbouring country sought refuge within border opinion p b writes citizenship law hope fear anger decade finally come term reality constitution meticulously lay power state union creates balance power state union union normally interfere power granted state constitution state refuse administer law passed union constitution given authority centre enforce administrative direction state compel comply power intended ensure harmony union state executive authority state exercised ensures compliance union law administrative direction state exercise authority impede obstruct execution union law service state exhibit definite attitude hostility central government central government order maintain integrity country empowered intervene state option implement law passed union constitution envisage dual citizenship one state centre state citizenship law power respect law citizenship exclusively lie union state one option approach judiciary feel law per constitutional provision passing resolution state assembly meaningless exercise palliative effect constitution maker people country opted parliamentary democracy work principle majority rule implies willingness minority time accept decision majority normally political party agenda go people agenda time contesting election political party divided issue policy country like existence large body voter owe allegiance vision party time election decide political party would serve national interest best way whose policy considered best nation best people people exercised right minority supposed respect majority opinion wait next election convince people policy political party power good country minority take law hand undermine majority expressed representative parliament want wait next parliamentary election option bringing motion present government battle political party fought general election within parliament debate fought street lead anarchy article first appeared print edition title welcome reservation writer former judge high court editorial shifting burden proof citizen telling right bounded duty express telegram click join channel stay updated latest headline latest opinion news download express app,0.9827,0.23471543764975886
9,P Chidambaram writes: The magic words national interest do not signal correctness but finality,government working overtime take many decision national interest matter time swell trillion become foremost power world government working overtime take many decision national interest matter time swell trillion become foremost power world prime minister speaking referred decision revoke article constitution enact citizenship amendment act national interest decision necessary despite various international pressure stand decision continue stand magic word national interest signal correctness signal finality pm pm declared decision taken national interest expects criticism cease debate end looked back year tried count decision action taken central government government claimed national interest list long controversial able compile demonetisation demonetisation national interest government asserted repeatedly critic monumental blunder disastrous consequence cash sucked system crippling sector economy agriculture construction retail trade owner micro small enterprise forced shut business many continue remain shut lost job remained jobless long time thereafter jury whether demonetisation national interest law passed according government national interest plausible argument law designed carefully rate single moderate rate software ready administrative machinery trained prepared nearly two year later collection estimate compensation ce insufficient compensate state promised refund become major bone contention government business would national interest roll back would national interest persist current design rate country interest article using article get rid art national interest argued government fracturing state two union territory national interest putting valley since august supreme national interest detaining three former chief minister without charge six month invoking public safety act detain without charge period two year paramount national interest stalling hearing corpus petition seven month national interest list long one seems agree constructing national register citizen national interest government claimed identifying person foreigner illegal migrant national interest calling termite vowing throw advance national interest finding lakh among foreigner striking upon diabolical idea amending citizenship act solution devised national interest drafting passing law hour allow remain would leave thrown highest national interest national interest decision thrown whole country unprecedented turmoil rejecting m begum claim based document citizen protect national interest sedition budget slapping sedition charge spoke citizenship amendment act national interest using lathi water canon firing bullet peaceful protester person killed alone national interest detaining teacher parent enacting play obliquely criticised caa national interest goading gathering election rally shout back calling serving chief minister terrorist national interest describing contest bjp fight protect national interest reading minute budget speech albeit leaving incomplete national interest handing estimated r crore hundred form reduction corporate tax rate national interest cutting expenditure revised estimate agriculture food security midday meal scheme skill development healthcare scheme etc national interest suppressing survey reported rising unemployment per cent falling consumption per cent safeguard national interest chanting slogan create awareness national interest allowing brother others quietly slip country national interest pressing government deport national interest national interest list unending government working overtime take many decision national interest matter time swell trillion become foremost power world express telegram click join channel stay updated latest headline latest opinion news download express app,0.9978,0.24209841957689723
